Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day charge,Total eve minutes,Total eve charge,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls
105.0,0.0,0.0,0.0,162.3,27.59,212.5,18.06,214.7,114.0,11.1,8.0,4
48.0,0.0,0.0,0.0,210.8,35.84,189.6,16.12,157.6,99.0,16.4,3.0,2
45.0,0.0,0.0,0.0,142.4,24.21,318.7,27.09,224.1,108.0,11.1,7.0,1
106.0,0.0,1.0,37.0,223.5,38.0,235.1,19.98,140.1,90.0,10.6,5.0,2
33.0,0.0,0.0,0.0,182.5,31.03,232.1,19.73,149.2,82.0,7.5,2.0,2
106.0,0.0,0.0,0.0,193.6,32.91,238.2,20.25,176.4,107.0,12.9,3.0,0
141.0,0.0,0.0,0.0,192.4,32.71,156.9,13.34,175.8,82.0,11.0,6.0,0
94.0,0.0,1.0,28.0,233.2,39.64,113.3,9.63,118.0,71.0,16.1,4.0,0
65.0,0.0,0.0,0.0,158.8,27.0,188.5,16.02,189.3,87.0,9.8,4.0,2
85.0,0.0,0.0,0.0,126.1,21.44,274.7,23.35,184.4,95.0,9.8,4.0,1
71.0,0.0,0.0,0.0,290.4,49.37,253.9,21.58,263.3,126.0,10.1,5.0,3
112.0,0.0,1.0,30.0,60.6,10.3,165.9,14.1,132.8,99.0,13.3,7.0,0
110.0,0.0,0.0,0.0,148.4,25.23,193.8,16.47,206.0,106.0,6.9,6.0,0
111.0,0.0,0.0,0.0,246.5,41.91,216.3,18.39,179.6,99.0,12.7,3.0,2
74.0,0.0,0.0,0.0,298.1,50.68,201.3,17.11,214.7,88.0,9.7,4.0,2
105.0,0.0,0.0,0.0,119.3,20.28,185.1,15.73,157.0,74.0,10.9,4.0,2
40.0,0.0,0.0,0.0,242.5,41.23,232.9,19.8,154.0,86.0,9.6,7.0,0
128.0,1.0,1.0,18.0,222.1,37.76,160.6,13.65,218.8,102.0,13.6,2.0,0
123.0,0.0,0.0,0.0,236.2,40.15,273.9,23.28,227.0,77.0,10.1,6.0,2
122.0,0.0,0.0,0.0,144.2,24.51,212.2,18.04,169.3,87.0,9.5,4.0,0
114.0,0.0,1.0,19.0,154.6,26.28,241.6,20.54,160.0,112.0,12.6,1.0,3
102.0,0.0,1.0,25.0,137.4,23.36,176.7,15.02,188.2,93.0,10.2,6.0,2
126.0,0.0,0.0,0.0,103.7,17.63,127.0,10.8,329.3,66.0,14.4,1.0,0
150.0,0.0,0.0,0.0,136.6,23.22,209.4,17.8,161.1,78.0,12.2,2.0,4
60.0,0.0,0.0,0.0,289.8,49.27,255.6,21.73,242.8,76.0,11.7,4.0,2
138.0,1.0,0.0,0.0,196.2,33.35,176.5,15.0,232.4,108.0,15.2,1.0,0
29.0,0.0,0.0,0.0,195.6,33.25,126.4,10.74,148.6,87.0,14.2,4.0,1
111.0,0.0,0.0,0.0,222.2,37.77,162.5,13.81,184.9,120.0,11.9,7.0,4
37.0,1.0,0.0,0.0,172.9,29.39,183.0,15.56,226.4,100.0,9.8,1.0,0
81.0,0.0,0.0,0.0,154.5,26.27,216.2,18.38,229.8,82.0,13.7,3.0,1
46.0,0.0,0.0,0.0,90.4,15.37,276.2,23.48,146.5,111.0,12.7,2.0,1
125.0,0.0,0.0,0.0,106.1,18.04,157.6,13.4,192.5,69.0,8.1,3.0,1
43.0,0.0,0.0,0.0,27.0,4.59,160.9,13.68,279.5,96.0,10.7,3.0,3
94.0,0.0,0.0,0.0,245.0,41.65,180.4,15.33,262.9,105.0,9.7,6.0,1
46.0,0.0,0.0,0.0,196.7,33.44,205.9,17.5,216.6,112.0,11.2,5.0,3
73.0,0.0,1.0,26.0,131.2,22.3,106.5,9.05,221.7,96.0,10.2,6.0,2
146.0,0.0,1.0,23.0,149.6,25.43,239.8,20.38,293.5,135.0,7.4,4.0,2
93.0,0.0,0.0,0.0,239.8,40.77,251.8,21.4,168.6,112.0,10.9,10.0,1
52.0,0.0,1.0,31.0,142.1,24.16,193.0,16.41,253.4,88.0,11.0,4.0,1
202.0,0.0,0.0,0.0,115.4,19.62,178.7,15.19,185.7,113.0,6.0,3.0,3
129.0,0.0,1.0,31.0,193.0,32.81,224.8,19.11,197.6,91.0,10.3,8.0,2
94.0,0.0,0.0,0.0,206.1,35.04,224.6,19.09,256.7,74.0,13.0,1.0,1
100.0,0.0,0.0,0.0,160.3,27.25,221.3,18.81,150.4,120.0,11.2,2.0,0
43.0,0.0,0.0,0.0,199.9,33.98,288.4,24.51,180.6,103.0,11.3,7.0,1
130.0,0.0,0.0,0.0,213.1,36.23,206.2,17.53,163.4,93.0,8.9,3.0,0
124.0,0.0,0.0,0.0,178.3,30.31,235.0,19.98,239.7,119.0,10.9,1.0,3
92.0,1.0,0.0,0.0,252.3,42.89,207.0,17.6,284.6,95.0,12.0,5.0,3
48.0,0.0,0.0,0.0,197.7,33.61,136.7,11.62,244.4,81.0,13.2,5.0,4
98.0,0.0,1.0,29.0,111.1,18.89,217.9,18.52,248.1,108.0,6.6,3.0,2
100.0,0.0,0.0,0.0,96.5,16.41,210.2,17.87,146.4,106.0,12.5,3.0,1
79.0,0.0,0.0,0.0,156.9,26.67,122.2,10.39,189.1,103.0,11.3,5.0,3
164.0,0.0,0.0,0.0,123.3,20.96,170.0,14.45,165.9,78.0,12.7,2.0,1
89.0,1.0,0.0,0.0,206.9,35.17,167.7,14.25,155.7,86.0,10.9,4.0,0
126.0,0.0,0.0,0.0,249.8,42.47,261.9,22.26,166.8,108.0,12.7,4.0,3
96.0,0.0,0.0,0.0,144.0,24.48,224.7,19.1,227.7,91.0,10.0,7.0,1
120.0,0.0,1.0,33.0,299.5,50.92,163.4,13.89,146.7,88.0,11.6,5.0,0
212.0,0.0,0.0,0.0,226.0,38.42,304.6,25.89,181.2,132.0,12.6,4.0,2
72.0,0.0,0.0,0.0,137.6,23.39,143.5,12.2,273.7,110.0,9.6,6.0,2
155.0,1.0,1.0,26.0,211.7,35.99,139.2,11.83,146.7,89.0,11.1,3.0,1
89.0,0.0,0.0,0.0,89.7,15.25,179.8,15.28,145.7,120.0,9.5,4.0,2
126.0,1.0,0.0,0.0,197.6,33.59,246.5,20.95,285.3,104.0,12.5,8.0,2
172.0,0.0,0.0,0.0,270.0,45.9,256.6,21.81,168.5,104.0,12.0,5.0,2
143.0,0.0,0.0,0.0,194.3,33.03,123.6,10.51,229.5,99.0,10.2,2.0,2
166.0,1.0,0.0,0.0,47.7,8.11,264.4,22.47,235.2,97.0,13.2,3.0,0
132.0,0.0,0.0,0.0,190.1,32.32,182.2,15.49,279.8,105.0,13.0,2.0,1
94.0,1.0,0.0,0.0,89.5,15.22,339.9,28.89,172.9,76.0,7.9,1.0,1
99.0,0.0,0.0,0.0,182.6,31.04,154.5,13.13,196.0,57.0,12.1,5.0,0
136.0,0.0,1.0,35.0,205.5,34.94,298.5,25.37,214.2,104.0,6.9,4.0,1
119.0,0.0,0.0,0.0,231.5,39.36,266.9,22.69,211.0,118.0,7.4,10.0,1
115.0,1.0,0.0,0.0,251.3,42.72,252.5,21.46,118.3,112.0,9.9,1.0,3
160.0,0.0,0.0,0.0,171.2,29.1,243.5,20.7,178.2,92.0,13.0,3.0,2
166.0,0.0,0.0,0.0,197.9,33.64,251.0,21.34,138.3,85.0,11.2,2.0,2
120.0,0.0,0.0,0.0,134.8,22.92,204.1,17.35,238.4,109.0,6.7,8.0,1
173.0,0.0,0.0,0.0,191.4,32.54,168.5,14.32,109.3,99.0,10.3,3.0,1
156.0,0.0,0.0,0.0,174.5,29.67,197.4,16.78,238.5,86.0,10.6,2.0,0
70.0,0.0,0.0,0.0,177.4,30.16,226.2,19.23,254.1,72.0,10.9,4.0,0
41.0,0.0,0.0,0.0,182.1,30.96,211.5,17.98,207.4,124.0,6.8,1.0,1
132.0,0.0,0.0,0.0,222.4,37.81,165.4,14.06,208.4,97.0,11.2,4.0,0
47.0,1.0,0.0,0.0,47.8,8.13,178.9,15.21,152.6,96.0,13.3,7.0,0
160.0,0.0,0.0,0.0,121.8,20.71,89.3,7.59,150.7,92.0,10.3,5.0,1
180.0,0.0,0.0,0.0,143.5,24.4,189.3,16.09,174.9,82.0,8.8,5.0,3
93.0,0.0,0.0,0.0,164.9,28.03,210.4,17.88,229.4,104.0,7.8,4.0,2
109.0,0.0,0.0,0.0,193.6,32.91,148.7,12.64,282.5,105.0,13.1,1.0,2
80.0,0.0,0.0,0.0,101.1,17.19,263.2,22.37,137.7,74.0,7.3,5.0,0
54.0,0.0,1.0,24.0,92.3,15.69,193.1,16.41,99.3,119.0,11.6,3.0,2
121.0,0.0,0.0,0.0,168.9,28.71,123.9,10.53,266.3,105.0,2.9,7.0,2
157.0,0.0,1.0,29.0,219.2,37.26,206.0,17.51,192.4,117.0,15.0,5.0,1
170.0,0.0,1.0,37.0,178.1,30.28,242.8,20.64,243.0,93.0,13.0,4.0,0
138.0,0.0,0.0,0.0,146.5,24.91,284.5,24.18,176.0,98.0,14.0,6.0,3
92.0,0.0,1.0,31.0,172.3,29.29,266.2,22.63,228.2,90.0,11.8,5.0,1
167.0,0.0,0.0,0.0,169.2,28.76,173.3,14.73,216.5,64.0,12.4,4.0,4
91.0,0.0,0.0,0.0,123.8,21.05,319.0,27.12,237.6,78.0,7.3,4.0,2
127.0,0.0,0.0,0.0,96.0,16.32,177.0,15.05,162.2,127.0,9.7,4.0,3
88.0,0.0,1.0,27.0,93.4,15.88,252.0,21.42,189.0,104.0,10.9,1.0,1
123.0,0.0,0.0,0.0,257.9,43.84,211.6,17.99,189.3,104.0,9.4,2.0,2
136.0,1.0,1.0,29.0,85.2,14.48,230.4,19.58,243.6,104.0,9.0,3.0,2
68.0,0.0,1.0,34.0,160.0,27.2,184.5,15.68,208.3,101.0,6.1,10.0,1
132.0,0.0,1.0,10.0,182.9,31.09,292.4,24.85,142.3,116.0,11.5,4.0,0
133.0,0.0,0.0,0.0,216.2,36.75,222.2,18.89,192.0,95.0,3.1,1.0,2
127.0,0.0,0.0,0.0,261.7,44.49,181.8,15.45,100.9,131.0,3.3,5.0,0
121.0,0.0,0.0,0.0,177.2,30.12,123.5,10.5,213.2,51.0,8.4,6.0,1
116.0,0.0,0.0,0.0,89.5,15.22,180.8,15.37,193.1,94.0,14.0,3.0,2
97.0,1.0,0.0,0.0,145.0,24.65,294.3,25.02,239.8,120.0,11.0,2.0,4
43.0,0.0,0.0,0.0,159.5,27.12,119.7,10.17,173.9,126.0,6.8,3.0,2
110.0,0.0,0.0,0.0,151.8,25.81,138.0,11.73,233.5,112.0,11.2,8.0,3
67.0,0.0,0.0,0.0,176.2,29.95,236.0,20.06,152.5,104.0,10.6,4.0,1
166.0,0.0,0.0,0.0,152.1,25.86,121.0,10.29,198.0,126.0,9.8,5.0,0
129.0,0.0,0.0,0.0,161.3,27.42,220.6,18.75,224.7,104.0,9.6,3.0,1
103.0,1.0,0.0,0.0,171.7,29.19,144.5,12.28,157.9,106.0,6.8,3.0,3
71.0,0.0,0.0,0.0,278.9,47.41,190.2,16.17,255.2,84.0,11.7,7.0,0
112.0,0.0,1.0,27.0,213.0,36.21,226.2,19.23,189.8,99.0,11.1,3.0,4
8.0,0.0,1.0,36.0,242.9,41.29,170.9,14.53,177.3,130.0,4.8,12.0,1
98.0,0.0,0.0,0.0,217.2,36.92,303.4,25.79,197.1,71.0,12.4,2.0,0
90.0,0.0,0.0,0.0,175.9,29.9,285.2,24.24,150.8,122.0,13.0,7.0,1
13.0,0.0,0.0,0.0,303.2,51.54,170.5,14.49,227.6,80.0,11.5,3.0,0
58.0,0.0,0.0,0.0,238.9,40.61,187.2,15.91,181.1,84.0,11.8,3.0,2
137.0,0.0,1.0,22.0,189.6,32.23,179.0,15.22,179.6,126.0,11.4,5.0,2
116.0,0.0,0.0,0.0,133.3,22.66,247.8,21.06,219.0,78.0,11.3,5.0,5
94.0,0.0,1.0,28.0,92.7,15.76,127.8,10.86,225.6,86.0,9.9,4.0,3
87.0,0.0,0.0,0.0,177.2,30.12,248.9,21.16,200.8,87.0,8.6,7.0,3
120.0,0.0,0.0,0.0,184.5,31.37,209.0,17.77,169.7,70.0,10.2,6.0,2
97.0,0.0,1.0,24.0,176.1,29.94,159.4,13.55,269.1,94.0,12.1,9.0,0
134.0,0.0,0.0,0.0,204.7,34.8,143.1,12.16,165.8,84.0,11.0,4.0,6
68.0,0.0,0.0,0.0,143.6,24.41,134.3,11.42,215.6,84.0,15.5,5.0,2
93.0,0.0,0.0,0.0,179.3,30.48,188.8,16.05,253.2,88.0,12.1,5.0,1
120.0,0.0,0.0,0.0,137.3,23.34,212.2,18.04,152.7,92.0,10.5,2.0,1
41.0,0.0,0.0,0.0,237.8,40.43,223.5,19.0,217.4,90.0,10.2,6.0,2
80.0,0.0,0.0,0.0,203.7,34.63,216.4,18.39,154.2,66.0,7.6,5.0,2
83.0,0.0,1.0,25.0,191.3,32.52,250.7,21.31,249.4,86.0,17.6,5.0,2
109.0,1.0,0.0,0.0,209.1,35.55,205.0,17.43,119.4,111.0,7.8,3.0,2
66.0,0.0,1.0,33.0,88.8,15.1,109.6,9.32,172.7,107.0,7.1,9.0,3
89.0,0.0,0.0,0.0,137.9,23.44,192.6,16.37,255.7,125.0,11.0,5.0,1
117.0,0.0,1.0,13.0,207.6,35.29,152.7,12.98,232.8,95.0,9.7,3.0,1
128.0,0.0,0.0,0.0,268.1,45.58,120.5,10.24,220.8,121.0,14.4,6.0,2
88.0,0.0,0.0,0.0,166.7,28.34,179.3,15.24,242.7,131.0,6.8,7.0,4
22.0,0.0,0.0,0.0,181.8,30.91,198.6,16.88,206.6,96.0,9.3,3.0,2
78.0,0.0,0.0,0.0,147.1,25.01,199.7,16.97,160.7,106.0,13.7,7.0,0
56.0,0.0,1.0,29.0,37.7,6.41,144.1,12.25,226.6,101.0,4.9,3.0,1
192.0,0.0,0.0,0.0,185.0,31.45,224.9,19.12,212.4,105.0,11.4,3.0,2
70.0,0.0,0.0,0.0,156.4,26.59,171.0,14.54,196.1,96.0,8.6,4.0,2
148.0,0.0,0.0,0.0,239.3,40.68,195.7,16.63,232.6,104.0,10.9,3.0,1
119.0,0.0,0.0,0.0,134.9,22.93,211.5,17.98,188.5,105.0,11.3,6.0,1
80.0,0.0,0.0,0.0,194.8,33.12,209.9,17.84,194.1,100.0,12.8,3.0,0
113.0,0.0,0.0,0.0,92.6,15.74,177.6,15.1,159.8,72.0,14.4,4.0,3
75.0,0.0,0.0,0.0,209.4,35.6,211.5,17.98,291.2,123.0,7.2,4.0,1
80.0,0.0,0.0,0.0,197.6,33.59,164.5,13.98,94.0,98.0,6.4,6.0,1
148.0,0.0,0.0,0.0,17.6,2.99,161.7,13.74,203.1,82.0,10.6,6.0,1
97.0,0.0,1.0,28.0,202.3,34.39,69.2,5.88,257.6,64.0,6.7,3.0,1
166.0,0.0,0.0,0.0,136.1,23.14,181.4,15.42,131.4,108.0,11.3,4.0,0
94.0,0.0,0.0,0.0,207.0,35.19,167.4,14.23,238.2,117.0,2.6,6.0,1
85.0,0.0,1.0,33.0,207.9,35.34,233.5,19.85,221.3,92.0,13.5,3.0,1
80.0,1.0,0.0,0.0,276.5,47.01,195.6,16.63,210.3,78.0,7.2,3.0,1
210.0,0.0,1.0,31.0,313.8,53.35,147.7,12.55,192.7,97.0,10.1,7.0,3
88.0,1.0,1.0,25.0,288.5,49.05,203.4,17.29,228.4,117.0,13.0,5.0,1
154.0,0.0,1.0,35.0,64.9,11.03,184.1,15.65,151.6,75.0,14.6,1.0,1
32.0,0.0,1.0,26.0,243.5,41.4,236.8,20.13,173.3,149.0,9.0,9.0,1
18.0,0.0,0.0,0.0,197.0,33.49,203.7,17.31,202.0,105.0,8.7,3.0,3
126.0,0.0,1.0,31.0,278.0,47.26,253.2,21.52,223.2,114.0,8.7,4.0,0
144.0,0.0,1.0,37.0,219.9,37.38,222.1,18.88,118.5,111.0,10.0,4.0,1
86.0,0.0,1.0,16.0,145.7,24.77,191.0,16.24,215.5,82.0,11.3,7.0,0
138.0,0.0,1.0,37.0,75.8,12.89,173.6,14.76,162.6,96.0,8.2,13.0,0
146.0,0.0,0.0,0.0,195.9,33.3,228.6,19.43,303.5,94.0,12.2,4.0,3
74.0,0.0,0.0,0.0,124.0,21.08,262.1,22.28,268.2,98.0,11.7,2.0,2
48.0,0.0,0.0,0.0,171.9,29.22,159.0,13.52,139.5,101.0,7.6,3.0,2
74.0,0.0,1.0,31.0,249.4,42.4,209.5,17.81,180.6,75.0,9.9,2.0,4
105.0,1.0,0.0,0.0,228.4,38.83,145.1,12.33,245.3,140.0,7.7,7.0,0
157.0,0.0,0.0,0.0,168.6,28.66,205.1,17.43,175.8,88.0,5.9,2.0,3
217.0,0.0,0.0,0.0,123.7,21.03,248.5,21.12,269.6,78.0,13.3,4.0,0
68.0,0.0,0.0,0.0,178.7,30.38,252.3,21.45,255.7,76.0,8.4,4.0,1
80.0,0.0,0.0,0.0,113.2,19.24,185.5,15.77,237.3,145.0,9.5,5.0,1
38.0,0.0,1.0,25.0,142.4,24.21,313.7,26.66,126.6,117.0,13.4,6.0,2
107.0,0.0,1.0,38.0,204.2,34.71,205.9,17.5,286.5,80.0,8.3,4.0,0
140.0,0.0,0.0,0.0,149.7,25.45,212.5,18.06,245.9,67.0,12.6,4.0,3
98.0,0.0,0.0,0.0,227.1,38.61,120.5,10.24,117.0,102.0,4.7,4.0,5
114.0,0.0,0.0,0.0,155.3,26.4,169.9,14.44,207.0,133.0,12.6,5.0,2
46.0,0.0,0.0,0.0,156.4,26.59,185.5,15.77,226.7,96.0,11.8,3.0,1
118.0,0.0,1.0,42.0,148.7,25.28,167.3,14.22,270.6,105.0,10.4,7.0,0
37.0,0.0,0.0,0.0,271.7,46.19,155.1,13.18,199.5,97.0,6.6,4.0,3
34.0,0.0,0.0,0.0,193.7,32.93,126.9,10.79,221.2,166.0,8.8,4.0,0
113.0,0.0,0.0,0.0,245.3,41.7,259.9,22.09,204.3,115.0,10.7,2.0,3
69.0,0.0,0.0,0.0,196.1,33.34,236.8,20.13,182.3,75.0,11.9,1.0,0
59.0,1.0,1.0,31.0,225.0,38.25,191.3,16.26,226.7,79.0,9.1,3.0,1
59.0,0.0,0.0,0.0,189.7,32.25,115.9,9.85,220.6,115.0,7.4,4.0,0
190.0,0.0,0.0,0.0,142.9,24.29,177.9,15.12,113.3,117.0,6.6,4.0,0
109.0,0.0,0.0,0.0,175.6,29.85,238.0,20.23,198.4,103.0,10.2,6.0,1
136.0,0.0,0.0,0.0,92.4,15.71,219.0,18.62,212.6,80.0,12.9,4.0,2
86.0,0.0,0.0,0.0,92.8,15.78,159.6,13.57,148.7,115.0,8.8,5.0,1
100.0,0.0,1.0,27.0,221.7,37.69,236.1,20.07,192.7,91.0,8.0,4.0,0
106.0,0.0,0.0,0.0,159.6,27.13,276.8,23.53,223.5,65.0,8.8,3.0,0
129.0,0.0,0.0,0.0,159.1,27.05,202.5,17.21,233.1,96.0,11.5,6.0,2
205.0,0.0,0.0,0.0,49.9,8.48,150.7,12.81,188.2,67.0,10.1,4.0,2
93.0,0.0,1.0,32.0,116.9,19.87,232.4,19.75,127.7,112.0,11.0,9.0,0
99.0,0.0,0.0,0.0,254.4,43.25,159.3,13.54,264.4,94.0,6.0,5.0,1
71.0,0.0,0.0,0.0,207.0,35.19,173.8,14.77,178.4,61.0,12.1,3.0,1
4.0,1.0,0.0,0.0,145.3,24.7,303.8,25.82,206.1,82.0,8.9,4.0,0
148.0,0.0,1.0,25.0,230.7,39.22,233.8,19.87,215.8,90.0,13.5,2.0,3
141.0,0.0,0.0,0.0,151.5,25.76,242.2,20.59,304.2,109.0,10.8,2.0,1
56.0,0.0,0.0,0.0,146.1,24.84,196.2,16.68,310.1,110.0,9.2,3.0,0
43.0,0.0,1.0,35.0,200.2,34.03,244.4,20.77,207.2,97.0,11.6,4.0,3
42.0,0.0,0.0,0.0,150.7,25.62,246.7,20.97,103.8,118.0,7.0,4.0,2
135.0,1.0,0.0,0.0,186.0,31.62,66.0,5.61,213.1,105.0,12.9,4.0,1
106.0,0.0,0.0,0.0,212.9,36.19,187.0,15.9,128.1,71.0,6.3,3.0,3
106.0,0.0,0.0,0.0,194.8,33.12,213.4,18.14,190.8,92.0,11.5,7.0,0
83.0,0.0,1.0,30.0,272.5,46.33,253.0,21.51,180.8,123.0,8.7,6.0,3
110.0,0.0,0.0,0.0,135.1,22.97,205.2,17.44,166.3,119.0,11.7,4.0,1
109.0,0.0,1.0,35.0,230.5,39.19,265.8,22.59,269.7,69.0,10.6,6.0,5
124.0,0.0,0.0,0.0,143.3,24.36,230.7,19.61,214.3,91.0,7.8,2.0,4
110.0,0.0,0.0,0.0,271.1,46.09,237.0,20.15,239.9,122.0,9.8,5.0,2
124.0,0.0,0.0,0.0,253.5,43.1,117.9,10.02,248.5,104.0,14.0,2.0,0
82.0,0.0,0.0,0.0,167.1,28.41,131.8,11.2,187.4,98.0,9.4,1.0,6
137.0,0.0,0.0,0.0,104.7,17.8,249.8,21.23,192.3,99.0,8.9,2.0,1
69.0,0.0,0.0,0.0,135.4,23.02,238.1,20.24,195.6,102.0,10.6,2.0,1
16.0,0.0,0.0,0.0,144.8,24.62,164.9,14.02,231.5,75.0,8.2,4.0,2
119.0,0.0,0.0,0.0,98.8,16.8,146.9,12.49,190.7,105.0,10.0,4.0,3
124.0,1.0,0.0,0.0,157.8,26.83,203.2,17.27,168.7,82.0,10.0,2.0,3
122.0,0.0,1.0,37.0,163.0,27.71,312.8,26.59,200.0,85.0,11.6,5.0,1
139.0,0.0,0.0,0.0,181.6,30.87,335.7,28.53,149.8,64.0,8.3,6.0,4
67.0,0.0,0.0,0.0,129.0,21.93,188.0,15.98,235.0,102.0,11.2,3.0,2
84.0,0.0,0.0,0.0,86.0,14.62,260.7,22.16,98.6,109.0,8.9,4.0,1
101.0,0.0,1.0,17.0,193.9,32.96,189.8,16.13,196.3,97.0,12.6,7.0,0
40.0,0.0,0.0,0.0,109.4,18.6,244.7,20.8,276.9,123.0,7.1,7.0,0
61.0,0.0,0.0,0.0,188.9,32.11,153.6,13.06,213.3,106.0,10.2,2.0,2
120.0,1.0,0.0,0.0,179.9,30.58,170.0,14.45,190.6,89.0,13.8,2.0,1
95.0,0.0,0.0,0.0,183.4,31.18,281.3,23.91,105.2,113.0,8.2,8.0,1
98.0,0.0,0.0,0.0,288.1,48.98,137.9,11.72,206.5,88.0,0.0,0.0,0
114.0,0.0,0.0,0.0,169.2,28.76,149.9,12.74,196.9,119.0,4.6,4.0,2
22.0,0.0,0.0,0.0,207.7,35.31,210.6,17.9,238.2,88.0,9.6,5.0,0
176.0,0.0,0.0,0.0,169.5,28.82,112.9,9.6,56.6,99.0,8.7,4.0,0
152.0,0.0,0.0,0.0,141.5,24.06,263.0,22.36,207.1,113.0,3.4,4.0,2
118.0,0.0,0.0,0.0,154.8,26.32,244.0,20.74,159.6,81.0,12.8,4.0,0
101.0,1.0,0.0,0.0,133.5,22.7,219.6,18.67,210.0,74.0,11.7,4.0,1
118.0,0.0,0.0,0.0,224.6,38.18,225.9,19.2,269.0,105.0,12.5,8.0,2
105.0,0.0,0.0,0.0,273.8,46.55,289.7,24.62,269.1,126.0,5.8,3.0,2
71.0,0.0,0.0,0.0,104.0,17.68,197.0,16.75,110.1,123.0,14.6,8.0,0
71.0,0.0,1.0,31.0,115.4,19.62,217.4,18.48,239.9,102.0,13.1,4.0,1
68.0,0.0,0.0,0.0,222.1,37.76,199.4,16.95,162.4,107.0,9.4,3.0,2
66.0,0.0,0.0,0.0,116.4,19.79,95.6,8.13,181.5,94.0,10.5,3.0,3
101.0,0.0,0.0,0.0,217.7,37.01,231.7,19.69,185.3,128.0,0.0,0.0,3
116.0,0.0,0.0,0.0,129.4,22.0,157.3,13.37,215.5,77.0,13.3,3.0,0
54.0,0.0,1.0,33.0,161.8,27.51,273.0,23.21,153.9,76.0,13.7,4.0,0
112.0,0.0,1.0,29.0,198.8,33.8,238.6,20.28,289.5,69.0,11.5,5.0,1
122.0,0.0,1.0,45.0,147.8,25.13,147.4,12.53,203.5,110.0,14.0,5.0,1
74.0,0.0,0.0,0.0,262.3,44.59,198.9,16.91,165.9,90.0,6.6,5.0,3
90.0,0.0,0.0,0.0,246.4,41.89,160.3,13.63,170.9,99.0,7.6,7.0,1
112.0,0.0,0.0,0.0,174.3,29.63,140.2,11.92,215.4,89.0,9.0,6.0,4
85.0,0.0,0.0,0.0,183.4,31.18,168.8,14.35,199.7,97.0,9.9,4.0,4
100.0,0.0,0.0,0.0,191.9,32.62,200.9,17.08,271.9,74.0,18.2,3.0,1
114.0,0.0,0.0,0.0,187.8,31.93,154.6,13.14,213.9,102.0,10.1,3.0,2
83.0,0.0,0.0,0.0,259.7,44.15,152.7,12.98,224.7,92.0,10.2,2.0,0
157.0,1.0,0.0,0.0,180.4,30.67,194.0,16.49,227.3,88.0,8.4,5.0,0
51.0,0.0,0.0,0.0,51.8,8.81,230.2,19.57,227.5,118.0,10.4,4.0,2
42.0,0.0,0.0,0.0,303.9,51.66,232.2,19.74,147.1,76.0,5.8,3.0,1
101.0,0.0,1.0,36.0,123.7,21.03,172.6,14.67,280.5,127.0,8.8,4.0,1
112.0,0.0,0.0,0.0,206.2,35.05,164.5,13.98,140.3,101.0,12.6,7.0,3
56.0,0.0,0.0,0.0,164.3,27.93,233.7,19.86,187.3,104.0,11.8,1.0,2
53.0,0.0,0.0,0.0,228.6,38.86,132.8,11.29,227.2,124.0,10.1,2.0,9
64.0,0.0,1.0,22.0,200.4,34.07,131.1,11.14,230.7,67.0,7.6,5.0,1
123.0,0.0,0.0,0.0,154.3,26.23,183.0,15.56,54.0,134.0,10.9,8.0,0
68.0,0.0,1.0,30.0,122.9,20.89,233.5,19.85,199.5,144.0,9.6,2.0,2
40.0,1.0,0.0,0.0,220.8,37.54,265.7,22.58,212.8,94.0,6.4,3.0,0
132.0,0.0,0.0,0.0,214.6,36.48,251.7,21.39,240.8,88.0,13.9,2.0,0
120.0,1.0,0.0,0.0,202.0,34.34,184.3,15.67,176.0,89.0,7.4,2.0,2
108.0,0.0,1.0,32.0,209.5,35.62,109.6,9.32,189.7,145.0,9.1,6.0,6
161.0,0.0,0.0,0.0,297.9,50.64,238.1,20.24,240.5,93.0,8.9,5.0,1
130.0,0.0,0.0,0.0,212.8,36.18,189.8,16.13,170.1,105.0,10.6,4.0,0
130.0,0.0,1.0,19.0,152.9,25.99,213.2,18.12,205.3,114.0,10.8,6.0,2
90.0,0.0,0.0,0.0,125.4,21.32,269.1,22.87,238.6,103.0,11.0,7.0,1
139.0,0.0,1.0,25.0,138.3,23.51,80.6,6.85,163.7,83.0,8.3,8.0,0
57.0,0.0,0.0,0.0,189.3,32.18,174.9,14.87,221.9,117.0,11.2,5.0,3
128.0,0.0,0.0,0.0,199.3,33.88,194.8,16.56,298.2,82.0,14.3,2.0,4
107.0,0.0,0.0,0.0,294.9,50.13,192.8,16.39,148.1,87.0,13.2,5.0,1
177.0,0.0,0.0,0.0,175.4,29.82,155.3,13.2,179.4,86.0,11.5,3.0,1
121.0,0.0,0.0,0.0,179.4,30.5,143.0,12.16,116.3,113.0,11.2,5.0,1
99.0,1.0,1.0,39.0,126.8,21.56,293.6,24.96,174.1,91.0,8.4,4.0,0
77.0,0.0,1.0,33.0,143.0,24.31,212.2,18.04,104.9,120.0,15.3,4.0,5
21.0,0.0,0.0,0.0,91.9,15.62,198.4,16.86,171.7,125.0,13.0,7.0,2
56.0,0.0,0.0,0.0,210.4,35.77,176.6,15.01,149.7,56.0,15.5,4.0,1
92.0,0.0,1.0,29.0,201.3,34.22,203.7,17.31,129.9,113.0,6.4,6.0,1
